comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors
z12lzbu4iymmvjgj004cdjaonunljbjwwo00k,virgie natividad,2014-01-21T07:33:30,"969,210 dislikes like dislike themselves﻿",0,66,        dislikes like dislike themselves,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1"
z13zz3cjwmztcni0p23ug3vb0pasfvzqc04,Dymetex,2014-01-21T09:03:36,"OMG this oldspice spraytan party commercial omg....i'm sitting here ""NO  this isn't a real thing is it? OMG"" ﻿",0,68,omg this oldspice spraytan party commercial omg    i m sitting here  no  this isn t a real thing is it  omg  ,0,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1"
z12ifxrbkmaechwtt22jwryqmoaefhipf04,MrTuizentfloot,2014-01-21T13:39:13,"This is the only video on youtube that get so much views just because we  want to see how much views it has. 1.000.000 every day, I mean, Most people  think a video is popular when it actually gets 1.000.000 views.﻿",0,69,this is the only video on youtube that get so much views just because we  want to see how much views it has            every day  i mean  most people  think a video is popular when it actually gets           views ,0,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1"
LZQPQhLyRh_hbykd_Xw4oDROJbJTFrs-UbSB2xk8gRk,OREOGAM3R,2014-01-25T19:36:25,It's been back for quite a while now.,0,70,it s been back for quite a while now ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1"
z12eexphzo2uslizg04cirmywyzjdnm5gqc0k,fab life,2014-11-02T00:48:57,plz check out fablife / welcome to fablife for diys and challenges so plz  subscribe thx!﻿,1,72,plz check out fablife   welcome to fablife for diys and challenges so plz  subscribe thx ,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
z124fn5ahqnfdbxtg23ihlijyqjqtr1lk,Oh 1080s,2014-11-02T01:08:10,Sub my channel!﻿,1,73,sub my channel ,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12lubwrvv35zpzub23ywxbbiuawjbalc,Ariel Baptista,2014-11-02T05:06:46,http://www.ebay.com/itm/131338190916?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,1,74,http   www ebay com itm              sspagename strk meselx it amp  trksid p     m     l     ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12tcdxa5k3bsvtqh04ccnaqusj1vvfju3s,Salim Tayara,2014-11-02T14:33:30,"if your like drones, plz subscribe to Kamal Tayara. He takes videos with  his drone that are absolutely beautiful.﻿",1,76,if your like drones  plz subscribe to kamal tayara  he takes videos with  his drone that are absolutely beautiful ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1"
z123e1gg3zyuf30ox04cdtbzgmaby3ehjc0,Lucas Trigo,2014-11-02T15:52:22,"WHATS UP EVERYONE!? :-) I Trying To Showcase My Talent To The World! I Have Over 3000 SUBSCRIBERS! I PROMISE! I Dont Suck! Please Spread My Covers Around, SUBSCRIBE &amp; Share! Thanks so much for all your support! Lucas Trigo -Stay Awesome! ﻿",1,78,whats up everyone       i trying to showcase my talent to the world  i have over      subscribers  i promise  i dont suck  please spread my covers around  subscribe  amp  share  thanks so much for all your support  lucas trigo  stay awesome  ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1"
z12ywjvgdtrhxdlz504cd1tquqvuhbs4abw,Angel,2014-11-02T17:27:09,"Hi there~I'm group leader of Angel, a rookie Korean pop group. We have four  members, Chanicka, Julie, Stephanie, and myself, Leah. Please feel free to  check out our channel and leave some feedback on our cover videos (:  criticism is welcome as we know we're not top notch singers so please come  leave some constructive feedback on our videos; we appreciate any chance to  improve before auditioning for a Korean management company. We plan on  auditioning for JYP, BigHit, Jellyfish, YG or SM. Thank you for taking time  out of your day to read this !﻿",1,80,hi there i m group leader of angel  a rookie korean pop group  we have four  members  chanicka  julie  stephanie  and myself  leah  please feel free to  check out our channel and leave some feedback on our cover videos     criticism is welcome as we know we re not top notch singers so please come  leave some constructive feedback on our videos  we appreciate any chance to  improve before auditioning for a korean management company  we plan on  auditioning for jyp  bighit  jellyfish  yg or sm  thank you for taking time  out of your day to read this  ,1,"-1,-1,1,1,0,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,0,0,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1"
z12jud4o3n34v5wph04ce3db0y2njn55gog0k,Kaya Roberts,2014-11-02T20:00:37,Admit it you just came here to check the number of viewers ﻿,0,82,admit it you just came here to check the number of viewers ,1,"-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12xxjkwevvjzvvms22xz3sjqovty3qip04,Prim N.,2014-11-02T22:48:21,"Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",0,83,just coming to check if people are still viewing this video  and  apparently  they still do ,1,"-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
z13ydfww3ruysvtmv23muhspwqqjszwjc04,James Ridge,2014-11-02T23:25:44,Check my first video out﻿,1,84,check my first video out,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13vs53zipmszf1ib04cerd5xlmzdz5qlzw0k,Minecraft-Viasat,2014-11-03T14:38:53,Check my channel﻿,1,85,check my channel,1,"-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13wzt5yezvhsboz104cjlkqalz0fpcglmk0k,Alessio Siri,2014-11-03T16:43:36,PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿,0,86,psy   gangnam style    m v  http   youtu be  bzkp q  f ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z135fnx4ntvdx1rzn04cih1ihmqtsrbzcno0k,Backup Plus,2014-11-03T17:39:07,Suscribe My Channel Please XD lol﻿,1,87,suscribe my channel please xd lol,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z13dztbi0nnvdruas04cjrmjwrnvvd4jxjw,Almighty Toffeebomb,2014-11-03T19:09:40,Wow. Comments section on this still active. Not bad. Also 5277478 comments.  (Now 79)﻿,0,88,wow  comments section on this still active  not bad  also         comments    now    ,1,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12pzpvbfl2igbwhe04cihtpuwymvr5gvsg0k,NstyIC Gold,2014-11-03T20:41:23,Ching Ching ling long ding ring yaaaaaa Ganga sty FUCK YOU.﻿,0,90,ching ching ling long ding ring yaaaaaa ganga sty fuck you ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12wvpdwfzzkfrerq04civhigpqrcxmxjzc0k,Никита Безухов,2014-11-03T21:38:17,https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project﻿,1,91,https   www indiegogo com projects cleaning the pan       please halp me  with my project,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1"
z13tdv5jmlfpzj1rf04cd3ng4ljqjngxflg0k,Михаил Панкратов,2014-11-03T22:22:14,There is one video on my channel about my brother...﻿,1,92,there is one video on my channel about my brother   ,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12ufn5puwnve3b2k22ntjqogym0fllgb04,Angek95,2014-11-03T22:28:56,"Check my channel, please!﻿",1,93,check my channel  please ,1,"-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z13xslra3myri3jsn22hs1wxbyuvxplr004,Arianna Leighton,2014-11-03T23:02:47,"Does anyone here use gift cards like Amazon, itunes, psn, google play,  itunes, or any other gift cards? Then you'll be happy to know you can get  free gift card codes for free from an amazing site. Here is a $50 itunes  gift card code XXBB5TCZHM39HVZD﻿",1,94,does anyone here use gift cards like amazon  itunes  psn  google play   itunes  or any other gift cards  then you ll be happy to know you can get  free gift card codes for free from an amazing site  here is a     itunes  gift card code xxbb tczhm  hvzd,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1"
z132v5iajkjuhfkyn04cg3mxclnnzj0yxmo0k,richardex8,2014-11-03T23:03:03,Why does this video have so many views? Because asian things are awesome and non-asian countries are jelly so they  try to learn from asia by looking at this video d:﻿,0,95,why does this video have so many views  because asian things are awesome and non asian countries are jelly so they  try to learn from asia by looking at this video d ,1,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
z12mtx5hxnutsxzfn23tsljjrm2mwxtwm04,Олег Пась,2014-11-03T23:29:00,Plizz withing my channel ﻿,1,96,plizz withing my channel ,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z121ft552pzpzhiab04cffmwitfii3lr5v40k,Crooked Gaming,2014-11-04T00:00:57,I made a gaming channel (Unique right?) :L Angry Minecraft!﻿,1,97,i made a gaming channel  unique right    l angry minecraft ,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1"
z135jnejqyylxvxc323tifugxr3idl1oq04,Monwar Sarkar,2014-11-04T00:18:07,Please help me go here http://www.gofundme.com/littlebrother﻿,1,98,please help me go here http   www gofundme com littlebrother,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z13juvrhisuzsfczo04cgnsxhlfdiz2rhho,Imprezzi Vidzz,2014-11-04T03:12:23,"My videos are half way decent, check them out if you want.﻿",1,101,my videos are half way decent  check them out if you want ,1,"-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z130gviqarmshdnau04cdzigvs3jepx4qw00k,khir abqari,2014-11-04T07:37:28,"they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ﻿",0,102,they said this video are not deserve  billion views   while they keep  visiting it to watch the viewer   ,0,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12zdj5ptyzpurkan04chtsqjszjxfmrk2w,Gloria Garcia,2014-11-04T11:38:51,subscribe to itz recaps and above diddle﻿,1,103,subscribe to itz recaps and above diddle,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
z12li5throi5u540y220chro4nn5gl52k,xSparkShark,2014-11-04T12:40:15,Screw this Chinese crap i dont even understand what he is saying. Why isn't  he speaking English like everyone should?﻿,0,104,screw this chinese crap i dont even understand what he is saying  why isn t  he speaking english like everyone should ,0,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1"
z13tczojhrqbjhv2c23kfby5wpysgpopa04,Lars Zaadstra,2014-11-04T13:54:25,Sub to my channel visuelgamingzNL I sub back﻿,1,106,sub to my channel visuelgamingznl i sub back,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13qgx0yzwf1uj1xm04ccbkhjnrsgz0i41g,firo mota,2014-11-04T14:38:42,please subscribe i am a new youtuber and need help please subscribe and i  will subscribe back :D hoppa HOPPA GaNgAm StYlE﻿,1,107,please subscribe i am a new youtuber and need help please subscribe and i  will subscribe back  d hoppa hoppa gangam style,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1"
z13qgviizlv1d1c1422lylyahqz2h1zm5,Connor Groom,2014-11-04T18:00:07,sub me if you dont like the song﻿,1,108,sub me if you dont like the song,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1"
z13sgnbzkwjqhhd5004cfzaheobvzbuopyg0k,Kaiser Dragon,2014-11-04T18:09:18,This is a weird video.﻿,0,109,this is a weird video ,1,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1"
z13etzhwwvzye1oav04cehnitxf5cx2xkts0k,Monster Sifou,2014-11-04T18:30:39,8 million likes xD even the subscribers not 8 million xD﻿,0,110,  million likes xd even the subscribers not   million xd,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z123jlf4lzjbgpbcr23yhxyqbpe3gxpvm,TIGERIO_,2014-11-04T19:46:38,EHI GUYS CAN YOU SUBSCRIBE IN MY CHANNEL? I AM A NEW YOUTUBER AND I PLAY  MINECRAFT THANKS GUYS!... SUBSCRIBE!﻿,1,111,ehi guys can you subscribe in my channel  i am a new youtuber and i play  minecraft thanks guys     subscribe ,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1"
z13kfzqicymszt0jp04ci5gqvqemyb2jsp00k,OFFICIAL LEXIS,2014-11-04T20:22:21,Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;﻿,1,112,hi everyone  do you like music  then why not check out my music channel   the lexis band will be uploading their own songs and covers soon so don t  miss out  please subscribe too as it does help us out a lot  just takes one  click    gt ,1,"-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1"
z12ftpab5svihfffz23kf3iiymiwjzesi,trespasser4000,2014-11-04T22:07:22,This song never gets old love it.﻿,0,113,this song never gets old love it ,1,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13cyzbbqsrxyfaec23xc10rdrrqgd0ch,Malin Linford,2014-11-05T01:13:43,"Hey guys please check out my new Google+ page it has many funny pictures,  FunnyTortsPics  https://plus.google.com/112720997191206369631/post﻿",1,115,hey guys please check out my new google  page it has many funny pictures   funnytortspics  https   plus google com                       post,1,"-1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z135f3rwwnjafnnrv04cirmifl3lipewgl40k,Akymonix,2014-11-05T07:01:34,Made in china....﻿,0,117,made in china    ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13lip25arigch3rj04cf1ko0pnczzyrtng0k,Gaming Land,2014-11-05T07:48:10,5 milions comentars and 2 bilion views﻿,0,118,  milions comentars and   bilion views,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
z13mzp44ul21sdqcj22sgriokxyuy5det,tom hawksbee,2014-11-05T07:49:21,It is 0 zero﻿,0,119,it is   zero,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12rsjsiimjkjfkwt04ccbgosvrbgxupxu00k,Norman Reid,2014-11-05T08:12:06,Mix - PSY - GANGNAM STYLE (강남스타일) M/V: PSY - GANGNAM STYLE (강남스타일) M/V﻿,0,120,mix   psy   gangnam style    m v  psy   gangnam style    m v,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13wfr2rbwytwbhf123cs1l5lz2aefdex,Emily Hamilton,2014-11-05T08:42:06,This has had over 2 billion views.  Holy shit.﻿,0,121,this has had over   billion views   holy shit ,1,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13vx3kbgmq5fnlgj04cfdoqtpfyw5xqzuc0k,rolle54100,2014-11-05T10:43:27,"how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)﻿",0,122,how can there be               views  when im the only person alive after  the zombie apocalypse   greetings  spoderman   ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z135vx5jfu2mfvwvr22cj11wupbtfr1gz04,MrBrunoExtreme,2014-11-05T15:10:43,Suscribe my channel please﻿,1,123,suscribe my channel please,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z12jc1uququpzbsoq04cg15poyfsxpvoojw,pro stomper,2014-11-05T15:27:34,guys please subscribe me to help my channel grow please guys﻿,1,125,guys please subscribe me to help my channel grow please guys,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z124i3ygclj0xn4ly22jzb5a2ubvtbev1,Abdinasir Omar,2014-11-05T15:28:28,Great music anyway﻿,0,126,great music anyway,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12kuncrps35wp1l0220s3t4ym32dtpin04,Aleksaivan Neidert,2014-11-05T15:35:49,PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿,0,127,psy   gangnam style    m v  http   youtu be  bzkp q  f ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z123gnabnwbqtr1e022jejij0zzzez2os04,Luat ha hpuoc,2014-11-05T15:38:10,"so crazy, over 2 billion views, not US, not Uk, its Korea republic, its  asia﻿",0,128,so crazy  over   billion views  not us  not uk  its korea republic  its  asia,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13xhp2xmkeowtbyo04cffggylf3yjjpsns0k,Brotha B,2014-11-05T16:18:58,"Like getting Gift cards..but hate spending the cash.... Try Juno Wallet !!! At Juno Wallet you can earn money for gift cards such as ; Nike, Gamestop,  Amazon , Ebay Etc &amp; its easy  Earn money by doing simple task like watching videos..downloading apps &amp;  you can even earn money by inviting your friends to join...its free for  signup Sign up today &amp; use promo code BD3721315﻿",1,130,like getting gift cards  but hate spending the cash     try juno wallet     at juno wallet you can earn money for gift cards such as   nike  gamestop   amazon   ebay etc  amp  its easy  earn money by doing simple task like watching videos  downloading apps  amp   you can even earn money by inviting your friends to join   its free for  signup sign up today  amp  use promo code bd       ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1"
z12jxvuzgxusjl1jw04ccxshdwyfx1pjzfk,lakis constantinou,2014-11-05T18:02:31,PSY GOT LOTS  OF MONEY FROM YOUTUBE THAT HE GOT FROM 2 BILLION VIEWS THIS  IS THE MOST VIEWS IN THE WORLD :D﻿,0,132,psy got lots  of money from youtube that he got from   billion views this  is the most views in the world  d,0,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13gypjrmumhxromj23jyjhhenvdgpuxh04,HarveyIsTheBoss,2014-11-05T18:16:55,You gotta say its funny. well not 2 billion worth funny but still. It  clicked and everything went uphill. At least you don't have JB's shit on  #1.﻿,0,134,you gotta say its funny  well not   billion worth funny but still  it  clicked and everything went uphill  at least you don t have jb s shit on     ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
z122f10gdvathpo2222pshcxxpjliddjv04,BmwManDexter,2014-11-05T20:33:15,"check out ""starlitnightsky"" channel to see epic videos﻿",1,138,check out  starlitnightsky  channel to see epic videos,1,"-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13nwn54ukukyhdfb223vttqnu31hvf4k04,nachopinca3901,2014-11-05T21:14:36,Stupid people... this video doesnt have 2 billion visits. Have 2 thousands  millions﻿,0,140,stupid people    this video doesnt have   billion visits  have   thousands  millions,1,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12udxjwpwurtlwz304ccbrhdtusth4herk0k,PacKmaN,2014-11-05T21:56:39,check men out i put allot of effort into my music but unfortunatly not many  watch it﻿,1,142,check men out i put allot of effort into my music but unfortunatly not many  watch it,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
